created_at,entry_id,field1,field2,latitude,longitude,elevation,status,Heat index
2020-07-22 07:24:52 UTC,1218,30.1,76,,,,,36.84626276
2020-07-22 07:26:34 UTC,1219,30,76,,,,,36.56466526
2020-07-22 07:28:15 UTC,1220,30,76,,,,,36.56466526
2020-07-22 07:29:56 UTC,1221,30,76,,,,,36.56466526
2020-07-22 07:31:38 UTC,1222,30.1,76,,,,,36.84626276
2020-07-22 07:33:19 UTC,1223,30.1,76,,,,,36.84626276
2020-07-22 07:36:41 UTC,1224,30.1,76,,,,,36.84626276
2020-07-22 07:40:03 UTC,1225,30.2,76,,,,,37.13056214
2020-07-22 07:43:25 UTC,1226,30.3,77,,,,,37.70637076
2020-07-22 07:46:47 UTC,1227,30.3,78,,,,,37.99971415
2020-07-22 07:48:28 UTC,1228,30.3,78,,,,,37.99971415
2020-07-22 07:50:10 UTC,1229,30.3,77,,,,,37.70637076
2020-07-22 07:51:51 UTC,1230,30.3,77,,,,,37.70637076
2020-07-22 07:53:32 UTC,1231,30.4,77,,,,,38.00266041
2020-07-22 07:55:14 UTC,1232,30.3,77,,,,,37.70637076
2020-07-22 07:56:55 UTC,1233,30.3,76,,,,,37.4175634
2020-07-22 07:58:36 UTC,1234,30.3,76,,,,,37.4175634
2020-07-22 08:00:18 UTC,1235,30.2,76,,,,,37.13056214
2020-07-22 08:01:59 UTC,1236,30.3,76,,,,,37.4175634
2020-07-22 08:03:40 UTC,1237,30.3,76,,,,,37.4175634
2020-07-22 08:05:22 UTC,1238,30.3,76,,,,,37.4175634
2020-07-22 08:07:03 UTC,1239,30.3,76,,,,,37.4175634
2020-07-22 08:10:25 UTC,1240,30.3,75,,,,,37.13329205
2020-07-22 08:12:06 UTC,1241,30.4,75,,,,,37.41651029
2020-07-22 08:13:48 UTC,1242,30.4,75,,,,,37.41651029
2020-07-22 08:15:29 UTC,1243,30.4,75,,,,,37.41651029
2020-07-22 08:17:10 UTC,1244,30.4,75,,,,,37.41651029
2020-07-22 08:18:55 UTC,1245,30.3,75,,,,,37.13329205
2020-07-22 08:20:37 UTC,1246,30.3,75,,,,,37.13329205
2020-07-22 08:22:18 UTC,1247,30.4,75,,,,,37.41651029
2020-07-22 08:23:59 UTC,1248,30.4,75,,,,,37.41651029
2020-07-22 08:25:41 UTC,1249,30.4,75,,,,,37.41651029
2020-07-22 08:29:03 UTC,1250,30.4,75,,,,,37.41651029
2020-07-22 08:32:25 UTC,1251,30.4,75,,,,,37.41651029
2020-07-22 08:34:06 UTC,1252,30.4,75,,,,,37.41651029
2020-07-22 08:35:47 UTC,1253,30.4,75,,,,,37.41651029
2020-07-22 08:37:29 UTC,1254,30.4,76,,,,,37.70726653
2020-07-22 08:39:10 UTC,1255,30.4,76,,,,,37.70726653
2020-07-22 08:40:52 UTC,1256,30.4,76,,,,,37.70726653
2020-07-22 08:42:33 UTC,1257,30.4,76,,,,,37.70726653
2020-07-22 08:44:14 UTC,1258,30.5,75,,,,,37.70239699
2020-07-22 08:47:36 UTC,1259,30.6,75,,,,,37.99095214
2020-07-22 08:50:58 UTC,1260,30.5,75,,,,,37.70239699
2020-07-22 08:52:39 UTC,1261,30.5,75,,,,,37.70239699
2020-07-22 08:56:02 UTC,1262,30.5,75,,,,,37.70239699
2020-07-22 08:59:24 UTC,1263,30.5,75,,,,,37.70239699
2020-07-22 09:01:05 UTC,1264,30.5,75,,,,,37.70239699
2020-07-22 09:02:46 UTC,1265,30.5,76,,,,,37.99967155
2020-07-22 09:04:27 UTC,1266,30.5,76,,,,,37.99967155
2020-07-22 09:07:49 UTC,1267,30.5,76,,,,,37.99967155
2020-07-22 09:11:11 UTC,1268,30.7,76,,,,,38.59258721
2020-07-22 09:12:53 UTC,1269,30.7,76,,,,,38.59258721
2020-07-22 09:14:34 UTC,1270,30.7,76,,,,,38.59258721
2020-07-22 09:17:56 UTC,1271,30.7,76,,,,,38.59258721
2020-07-22 09:19:38 UTC,1272,30.7,76,,,,,38.59258721
2020-07-22 09:21:19 UTC,1273,30.7,75,,,,,38.28217576
2020-07-22 09:24:41 UTC,1274,30.7,75,,,,,38.28217576
2020-07-22 09:26:22 UTC,1275,30.7,76,,,,,38.59258721
2020-07-22 09:28:04 UTC,1276,30.7,76,,,,,38.59258721
2020-07-22 09:29:45 UTC,1277,30.7,76,,,,,38.59258721
2020-07-22 09:31:26 UTC,1278,30.7,76,,,,,38.59258721
2020-07-22 09:33:08 UTC,1279,30.7,75,,,,,38.28217576
2020-07-22 09:34:49 UTC,1280,30.7,75,,,,,38.28217576
2020-07-22 09:36:30 UTC,1281,30.7,75,,,,,38.28217576
2020-07-22 09:38:11 UTC,1282,30.7,75,,,,,38.28217576
2020-07-22 09:39:53 UTC,1283,30.8,74,,,,,38.26408045
2020-07-22 09:41:34 UTC,1284,30.8,74,,,,,38.26408045
2020-07-22 09:43:15 UTC,1285,30.8,74,,,,,38.26408045
2020-07-22 09:44:57 UTC,1286,30.8,74,,,,,38.26408045
2020-07-22 09:46:38 UTC,1287,30.8,74,,,,,38.26408045
2020-07-22 09:48:19 UTC,1288,30.9,75,,,,,38.87262838
2020-07-22 09:51:41 UTC,1289,30.9,75,,,,,38.87262838
2020-07-22 09:53:23 UTC,1290,30.9,75,,,,,38.87262838
2020-07-22 09:55:04 UTC,1291,30.9,75,,,,,38.87262838
2020-07-22 09:56:45 UTC,1292,30.9,75,,,,,38.87262838
2020-07-22 09:58:27 UTC,1293,30.9,75,,,,,38.87262838
2020-07-22 10:00:08 UTC,1294,30.9,74,,,,,38.5540899
2020-07-22 10:03:30 UTC,1295,30.9,74,,,,,38.5540899
2020-07-22 10:05:11 UTC,1296,30.9,74,,,,,38.5540899
2020-07-22 10:06:57 UTC,1297,31.1,75,,,,,39.47375485
2020-07-22 10:08:38 UTC,1298,31,75,,,,,39.17185739
2020-07-22 10:10:20 UTC,1299,31,75,,,,,39.17185739
2020-07-22 10:12:01 UTC,1300,31.2,74,,,,,39.43992764
2020-07-22 10:13:43 UTC,1301,31.2,74,,,,,39.43992764
2020-07-22 10:15:24 UTC,1302,31.1,74,,,,,39.14201349
2020-07-22 10:17:05 UTC,1303,31,75,,,,,39.17185739
2020-07-22 10:18:47 UTC,1304,31,75,,,,,39.17185739
2020-07-22 10:20:28 UTC,1305,31,75,,,,,39.17185739
2020-07-22 10:22:09 UTC,1306,31,75,,,,,39.17185739
2020-07-22 10:25:31 UTC,1307,30.9,74,,,,,38.5540899
2020-07-22 10:27:12 UTC,1308,30.9,74,,,,,38.5540899
2020-07-22 10:28:54 UTC,1309,30.9,74,,,,,38.5540899
2020-07-22 10:30:35 UTC,1310,30.9,74,,,,,38.5540899
2020-07-22 10:32:16 UTC,1311,31,75,,,,,39.17185739
2020-07-22 10:33:58 UTC,1312,31.1,75,,,,,39.47375485
2020-07-22 10:37:20 UTC,1313,31.1,75,,,,,39.47375485
2020-07-22 10:39:01 UTC,1314,31.1,75,,,,,39.47375485
2020-07-22 10:40:42 UTC,1315,31.1,76,,,,,39.81084107
2020-07-22 10:42:24 UTC,1316,31.1,75,,,,,39.47375485
2020-07-22 10:44:05 UTC,1317,31.2,75,,,,,39.77832078
2020-07-22 10:45:46 UTC,1318,31.2,75,,,,,39.77832078
2020-07-22 10:47:28 UTC,1319,31.2,75,,,,,39.77832078
2020-07-22 10:49:09 UTC,1320,31.2,75,,,,,39.77832078
2020-07-22 10:50:50 UTC,1321,31.2,75,,,,,39.77832078
2020-07-22 10:52:32 UTC,1322,31.2,75,,,,,39.77832078
2020-07-22 10:54:13 UTC,1323,31.2,75,,,,,39.77832078
2020-07-22 10:55:54 UTC,1324,31.2,75,,,,,39.77832078
2020-07-22 10:57:35 UTC,1325,31.2,75,,,,,39.77832078
2020-07-22 10:59:17 UTC,1326,31.2,76,,,,,40.12215924
2020-07-22 11:00:58 UTC,1327,31.1,76,,,,,39.81084107
2020-07-22 11:02:39 UTC,1328,31.1,76,,,,,39.81084107
2020-07-22 11:06:01 UTC,1329,31.2,75,,,,,39.77832078
2020-07-22 11:07:43 UTC,1330,31.2,75,,,,,39.77832078
2020-07-22 11:09:24 UTC,1331,31.2,75,,,,,39.77832078
2020-07-22 11:12:46 UTC,1332,31.2,75,,,,,39.77832078
2020-07-22 11:14:27 UTC,1333,31.2,75,,,,,39.77832078
2020-07-22 11:16:09 UTC,1334,31.2,75,,,,,39.77832078
2020-07-22 11:17:50 UTC,1335,31.2,75,,,,,39.77832078
2020-07-22 11:19:31 UTC,1336,31.2,75,,,,,39.77832078
2020-07-22 11:21:12 UTC,1337,31.2,74,,,,,39.43992764
2020-07-22 11:22:54 UTC,1338,31.2,74,,,,,39.43992764
2020-07-22 11:24:35 UTC,1339,31.2,75,,,,,39.77832078
2020-07-22 11:26:16 UTC,1340,31.2,74,,,,,39.43992764
2020-07-22 11:27:58 UTC,1341,31.2,74,,,,,39.43992764
2020-07-22 11:29:39 UTC,1342,31.2,74,,,,,39.43992764
2020-07-22 11:31:20 UTC,1343,31.3,74,,,,,39.74047669
2020-07-22 11:33:02 UTC,1344,31.3,74,,,,,39.74047669
2020-07-22 11:34:43 UTC,1345,31.3,74,,,,,39.74047669
2020-07-22 11:36:24 UTC,1346,31.3,73,,,,,39.40094386
2020-07-22 11:38:06 UTC,1347,31.3,73,,,,,39.40094386
2020-07-22 11:41:28 UTC,1348,31.4,73,,,,,39.69750908
2020-07-22 11:43:09 UTC,1349,31.4,73,,,,,39.69750908
2020-07-22 11:44:50 UTC,1350,31.4,73,,,,,39.69750908
2020-07-22 11:46:32 UTC,1351,31.4,73,,,,,39.69750908
2020-07-22 11:48:13 UTC,1352,31.4,72,,,,,39.35700335
2020-07-22 11:49:54 UTC,1353,31.4,72,,,,,39.35700335
2020-07-22 11:51:35 UTC,1354,31.4,72,,,,,39.35700335
2020-07-22 11:54:57 UTC,1355,31.4,71,,,,,39.02214342
2020-07-22 11:58:20 UTC,1356,31.4,72,,,,,39.35700335
2020-07-22 12:01:42 UTC,1357,31.4,72,,,,,39.35700335
2020-07-22 12:05:04 UTC,1358,31.4,72,,,,,39.35700335
2020-07-22 12:06:45 UTC,1359,31.4,72,,,,,39.35700335
2020-07-22 12:08:26 UTC,1360,31.4,72,,,,,39.35700335
2020-07-22 12:10:07 UTC,1361,31.4,72,,,,,39.35700335
2020-07-22 12:11:49 UTC,1362,31.4,72,,,,,39.35700335
2020-07-22 12:13:30 UTC,1363,31.4,72,,,,,39.35700335
2020-07-22 12:15:11 UTC,1364,31.5,72,,,,,39.64961737
2020-07-22 12:16:53 UTC,1365,31.5,72,,,,,39.64961737
2020-07-22 12:18:34 UTC,1366,31.5,72,,,,,39.64961737
2020-07-22 12:20:15 UTC,1367,31.5,72,,,,,39.64961737
2020-07-22 12:21:57 UTC,1368,31.5,73,,,,,39.99667551
2020-07-22 12:23:38 UTC,1369,31.4,73,,,,,39.69750908
2020-07-22 12:25:19 UTC,1370,31.4,73,,,,,39.69750908
2020-07-22 12:27:00 UTC,1371,31.4,73,,,,,39.69750908
2020-07-22 12:28:42 UTC,1372,31.4,73,,,,,39.69750908
2020-07-22 12:30:23 UTC,1373,31.4,74,,,,,40.04366064
2020-07-22 12:32:04 UTC,1374,31.4,73,,,,,39.69750908
2020-07-22 12:33:45 UTC,1375,31.4,73,,,,,39.69750908
2020-07-22 12:35:27 UTC,1376,31.5,74,,,,,40.34947949
2020-07-22 12:37:08 UTC,1377,31.5,74,,,,,40.34947949
2020-07-22 12:38:49 UTC,1378,31.6,74,,,,,40.65793324
2020-07-22 12:40:31 UTC,1379,31.6,74,,,,,40.65793324
2020-07-22 12:42:12 UTC,1380,31.6,74,,,,,40.65793324
2020-07-22 12:43:53 UTC,1381,31.6,74,,,,,40.65793324
2020-07-22 12:47:15 UTC,1382,31.6,74,,,,,40.65793324
2020-07-22 12:48:57 UTC,1383,31.6,74,,,,,40.65793324
2020-07-22 12:50:38 UTC,1384,31.6,74,,,,,40.65793324
2020-07-22 12:54:00 UTC,1385,31.7,74,,,,,40.9690219
2020-07-22 12:55:41 UTC,1386,31.7,73,,,,,40.60281195
2020-07-22 12:57:22 UTC,1387,31.7,73,,,,,40.60281195
2020-07-22 12:59:04 UTC,1388,31.7,73,,,,,40.60281195
2020-07-22 13:00:45 UTC,1389,31.7,73,,,,,40.60281195
2020-07-22 13:02:26 UTC,1390,31.7,73,,,,,40.60281195
2020-07-22 13:04:08 UTC,1391,31.7,73,,,,,40.60281195
2020-07-22 13:05:49 UTC,1392,31.7,73,,,,,40.60281195
2020-07-22 13:07:30 UTC,1393,31.7,72,,,,,40.24254748
2020-07-22 13:10:52 UTC,1394,31.7,73,,,,,40.60281195
2020-07-22 13:12:33 UTC,1395,31.7,73,,,,,40.60281195
2020-07-22 13:14:15 UTC,1396,31.7,73,,,,,40.60281195
2020-07-22 13:15:56 UTC,1397,31.7,73,,,,,40.60281195
2020-07-22 13:19:18 UTC,1398,31.7,73,,,,,40.60281195
2020-07-22 13:20:59 UTC,1399,31.7,73,,,,,40.60281195
2020-07-22 13:22:41 UTC,1400,31.7,73,,,,,40.60281195
2020-07-22 13:24:22 UTC,1401,31.6,73,,,,,40.29844313
2020-07-22 13:26:03 UTC,1402,31.6,73,,,,,40.29844313
2020-07-22 13:27:44 UTC,1403,31.7,73,,,,,40.60281195
2020-07-22 13:29:26 UTC,1404,31.7,73,,,,,40.60281195
2020-07-22 13:31:07 UTC,1405,31.6,73,,,,,40.29844313
2020-07-22 13:32:48 UTC,1406,31.6,74,,,,,40.65793324
2020-07-22 13:34:30 UTC,1407,31.6,74,,,,,40.65793324
2020-07-22 13:36:11 UTC,1408,31.6,74,,,,,40.65793324
2020-07-22 13:37:52 UTC,1409,31.6,74,,,,,40.65793324
2020-07-22 13:39:33 UTC,1410,31.6,74,,,,,40.65793324
2020-07-22 13:41:15 UTC,1411,31.6,74,,,,,40.65793324
2020-07-22 13:42:56 UTC,1412,31.6,74,,,,,40.65793324
2020-07-22 13:46:18 UTC,1413,31.6,75,,,,,41.02326909
2020-07-22 13:47:59 UTC,1414,31.6,75,,,,,41.02326909
2020-07-22 13:49:41 UTC,1415,31.7,75,,,,,41.34117732
2020-07-22 13:51:22 UTC,1416,31.7,75,,,,,41.34117732
2020-07-22 13:53:03 UTC,1417,31.7,75,,,,,41.34117732
2020-07-22 13:54:44 UTC,1418,31.7,75,,,,,41.34117732
2020-07-22 13:56:26 UTC,1419,31.7,74,,,,,40.9690219
2020-07-22 13:59:48 UTC,1420,31.7,74,,,,,40.9690219
2020-07-22 14:03:10 UTC,1421,31.7,74,,,,,40.9690219
2020-07-22 14:04:51 UTC,1422,31.7,74,,,,,40.9690219
2020-07-22 14:06:32 UTC,1423,31.7,74,,,,,40.9690219
2020-07-22 14:08:14 UTC,1424,31.7,74,,,,,40.9690219
2020-07-22 14:09:55 UTC,1425,31.7,74,,,,,40.9690219
2020-07-22 14:11:36 UTC,1426,31.6,74,,,,,40.65793324
2020-07-22 14:13:18 UTC,1427,31.7,75,,,,,41.34117732
2020-07-22 14:16:40 UTC,1428,31.7,75,,,,,41.34117732
2020-07-22 14:18:21 UTC,1429,31.7,76,,,,,41.71927821
2020-07-22 14:20:02 UTC,1430,31.7,76,,,,,41.71927821
2020-07-22 14:21:44 UTC,1431,31.8,76,,,,,42.04680764
2020-07-22 14:23:25 UTC,1432,31.7,76,,,,,41.71927821
2020-07-22 14:25:06 UTC,1433,31.7,76,,,,,41.71927821
2020-07-22 14:26:48 UTC,1434,31.7,76,,,,,41.71927821
2020-07-22 14:28:29 UTC,1435,31.7,76,,,,,41.71927821
2020-07-22 14:30:10 UTC,1436,31.7,76,,,,,41.71927821
2020-07-22 14:33:32 UTC,1437,31.7,76,,,,,41.71927821
2020-07-22 14:35:14 UTC,1438,31.6,76,,,,,41.39445066
2020-07-22 14:36:56 UTC,1439,31.6,76,,,,,41.39445066
2020-07-22 14:38:37 UTC,1440,31.6,76,,,,,41.39445066
2020-07-22 14:40:18 UTC,1441,31.6,76,,,,,41.39445066
2020-07-22 14:42:00 UTC,1442,31.6,76,,,,,41.39445066
2020-07-22 14:43:41 UTC,1443,31.7,76,,,,,41.71927821
2020-07-22 14:45:22 UTC,1444,31.7,76,,,,,41.71927821
2020-07-22 14:48:44 UTC,1445,30.4,70,,,,,36.03229352
2020-07-22 14:52:06 UTC,1446,29.5,65,,,,,32.83214999
